2026-07-28 14:05:17,235 | INFO    | main         | متصل شد به @lfc_test_1_bot | حالت انتشار: manual
2026-07-28 14:05:17,235 | INFO    | main         | ترجمه: Liverpool are working on Bradley Barcola deal
2026-07-29 01:02:45,173 | INFO    | src.twitter  | رد شد (توییت کوتاه/مدیا): @JamesPearceLFC — Citi Field. Come on the Mets
2026-07-29 01:02:45,174 | INFO    | src.twitter  | رد شد (توییت کوتاه/مدیا): @JamesPearceLFC — Mighty Red making an appearance  Video
2026-07-29 01:02:45,174 | INFO    | src.twitter  | رد شد (توییت کوتاه/مدیا): @LFC — First day back for Cody and Virgil ✅  Video
2026-07-29 01:02:45,176 | INFO    | main         | جمع‌آوری شد: 7 آیتم
2026-07-29 01:02:45,177 | INFO    | main         | در این سیکل 0 خبر ارسال شد
2026-07-29 01:03:33,324 | INFO    | src.lfc      | رد شد (podcast): Pre-season tour podcast: Interviews, previews and Liverpool 
2026-07-29 01:03:34,339 | INFO    | src.lfc      | رد شد (photos:): Training photos: Day two of pre-season camp for LFC Women
2026-07-29 01:03:35,190 | INFO    | src.lfc      | رد شد (foundation): LFC Foundation hosts football clinic for families affected b
2026-07-29 01:03:35,561 | INFO    | src.lfc      | رد شد (photos:): Photos: Cody Gakpo and Virgil van Dijk begin pre-season at A
2026-07-29 01:03:35,935 | INFO    | src.lfc      | رد شد (watch all): Watch all of Leanne Kiernan's goals for Liverpool FC Women
2026-07-29 01:03:37,134 | INFO    | src.lfc      | رد شد (women): Leanne Kiernan completes permanent move to Newcastle United
2026-07-29 01:03:37,636 | INFO    | src.lfc      | رد شد (supporters club): We Love You Liverpool: Meet Official LFC Supporters Club... 
2026-07-29 01:03:38,022 | INFO    | src.lfc      | رد شد (women): Liverpool FC Women set to compete in revamped Subway Players
2026-07-29 01:03:39,142 | INFO    | src.twitter  | توییتر: 29 حساب در 1.1s (FabrizioRomano, David_Ornstein, JamesPearceLFC, DavidLynchLFC, _pauljoyce, LFC)
2026-07-29 01:03:39,143 | INFO    | src.twitter  | رد شد (توییت کوتاه/مدیا): @JamesPearceLFC — Citi Field. Come on the Mets
2026-07-29 01:03:39,143 | INFO    | src.twitter  | رد شد (توییت کوتاه/مدیا): @JamesPearceLFC — Mighty Red making an appearance  Video
2026-07-29 01:03:39,144 | INFO    | src.twitter  | رد شد (توییت کوتاه/مدیا): @LFC — First day back for Cody and Virgil ✅  Video
2026-07-29 01:03:39,146 | INFO    | main         | جمع‌آوری شد: 7 آیتم
2026-07-29 01:03:39,147 | INFO    | main         | در این سیکل 0 خبر ارسال شد
2026-07-29 01:04:32,901 | INFO    | src.lfc      | رد شد (podcast): Pre-season tour podcast: Interviews, previews and Liverpool 
2026-07-29 01:04:33,390 | INFO    | src.lfc      | رد شد (photos:): Training photos: Day two of pre-season camp for LFC Women
2026-07-29 01:04:33,830 | INFO    | src.lfc      | رد شد (foundation): LFC Foundation hosts football clinic for families affected b
2026-07-29 01:04:34,037 | INFO    | src.lfc      | رد شد (photos:): Photos: Cody Gakpo and Virgil van Dijk begin pre-season at A
2026-07-29 01:04:34,279 | INFO    | src.lfc      | رد شد (watch all): Watch all of Leanne Kiernan's goals for Liverpool FC Women
2026-07-29 01:04:34,435 | INFO    | src.lfc      | رد شد (women): Leanne Kiernan completes permanent move to Newcastle United
2026-07-29 01:04:34,650 | INFO    | src.lfc      | رد شد (supporters club): We Love You Liverpool: Meet Official LFC Supporters Club... 
2026-07-29 01:04:34,802 | INFO    | src.lfc      | رد شد (women): Liverpool FC Women set to compete in revamped Subway Players
2026-07-29 01:04:36,233 | INFO    | src.twitter  | توییتر: 29 حساب در 1.4s (FabrizioRomano, David_Ornstein, JamesPearceLFC, DavidLynchLFC, _pauljoyce, LFC)
2026-07-29 01:04:36,234 | INFO    | src.twitter  | رد شد (توییت کوتاه/مدیا): @JamesPearceLFC — Citi Field. Come on the Mets
2026-07-29 01:04:36,235 | INFO    | src.twitter  | رد شد (توییت کوتاه/مدیا): @JamesPearceLFC — Mighty Red making an appearance  Video
2026-07-29 01:04:36,235 | INFO    | src.twitter  | رد شد (توییت کوتاه/مدیا): @LFC — First day back for Cody and Virgil ✅  Video
2026-07-29 01:04:36,237 | INFO    | main         | جمع‌آوری شد: 7 آیتم
2026-07-29 01:04:36,238 | INFO    | main         | در این سیکل 0 خبر ارسال شد
2026-07-29 01:05:32,875 | INFO    | src.lfc      | رد شد (podcast): Pre-season tour podcast: Interviews, previews and Liverpool 
2026-07-29 01:05:33,365 | INFO    | src.lfc      | رد شد (photos:): Training photos: Day two of pre-season camp for LFC Women
2026-07-29 01:05:33,850 | INFO    | src.lfc      | رد شد (foundation): LFC Foundation hosts football clinic for families affected b
2026-07-29 01:05:34,072 | INFO    | src.lfc      | رد شد (photos:): Photos: Cody Gakpo and Virgil van Dijk begin pre-season at A
2026-07-29 01:05:34,323 | INFO    | src.lfc      | رد شد (watch all): Watch all of Leanne Kiernan's goals for Liverpool FC Women
2026-07-29 01:05:34,541 | INFO    | src.lfc      | رد شد (women): Leanne Kiernan completes permanent move to Newcastle United
2026-07-29 01:05:34,734 | INFO    | src.lfc      | رد شد (supporters club): We Love You Liverpool: Meet Official LFC Supporters Club... 
2026-07-29 01:05:34,951 | INFO    | src.lfc      | رد شد (women): Liverpool FC Women set to compete in revamped Subway Players
2026-07-29 01:05:35,602 | INFO    | src.twitter  | توییتر: 29 حساب در 0.7s (FabrizioRomano, David_Ornstein, JamesPearceLFC, DavidLynchLFC, _pauljoyce, LFC)
2026-07-29 01:05:35,603 | INFO    | src.twitter  | رد شد (توییت کوتاه/مدیا): @JamesPearceLFC — Citi Field. Come on the Mets
2026-07-29 01:05:35,603 | INFO    | src.twitter  | رد شد (توییت کوتاه/مدیا): @JamesPearceLFC — Mighty Red making an appearance  Video
2026-07-29 01:05:35,604 | INFO    | src.twitter  | رد شد (توییت کوتاه/مدیا): @LFC — First day back for Cody and Virgil ✅  Video
2026-07-29 01:05:35,606 | INFO    | main         | جمع‌آوری شد: 7 آیتم
2026-07-29 01:05:35,607 | INFO    | main         | در این سیکل 0 خبر ارسال شد
2026-07-29 01:06:33,688 | INFO    | src.lfc      | رد شد (podcast): Pre-season tour podcast: Interviews, previews and Liverpool 
2026-07-29 01:06:34,581 | INFO    | src.lfc      | رد شد (photos:): Training photos: Day two of pre-season camp for LFC Women
2026-07-29 01:06:35,215 | INFO    | src.lfc      | رد شد (foundation): LFC Foundation hosts football clinic for families affected b
2026-07-29 01:06:35,674 | INFO    | src.lfc      | رد شد (photos:): Photos: Cody Gakpo and Virgil van Dijk begin pre-season at A
2026-07-29 01:06:36,224 | INFO    | src.lfc      | رد شد (watch all): Watch all of Leanne Kiernan's goals for Liverpool FC Women
2026-07-29 01:06:36,344 | INFO    | src.lfc      | رد شد (women): Leanne Kiernan completes permanent move to Newcastle United
2026-07-29 01:06:36,466 | INFO    | src.lfc      | رد شد (supporters club): We Love You Liverpool: Meet Official LFC Supporters Club... 
2026-07-29 01:06:36,590 | INFO    | src.lfc      | رد شد (women): Liverpool FC Women set to compete in revamped Subway Players
2026-07-29 01:06:37,790 | INFO    | src.twitter  | توییتر: 29 حساب در 1.2s (FabrizioRomano, David_Ornstein, JamesPearceLFC, DavidLynchLFC, _pauljoyce, LFC)
2026-07-29 01:06:37,791 | INFO    | src.twitter  | رد شد (توییت کوتاه/مدیا): @JamesPearceLFC — Citi Field. Come on the Mets
2026-07-29 01:06:37,792 | INFO    | src.twitter  | رد شد (توییت کوتاه/مدیا): @JamesPearceLFC — Mighty Red making an appearance  Video
2026-07-29 01:06:37,792 | INFO    | src.twitter  | رد شد (توییت کوتاه/مدیا): @LFC — First day back for Cody and Virgil ✅  Video
2026-07-29 01:06:37,794 | INFO    | main         | جمع‌آوری شد: 7 آیتم
2026-07-29 01:06:37,795 | INFO    | main         | در این سیکل 0 خبر ارسال شد
2026-07-29 01:07:32,945 | INFO    | src.lfc      | رد شد (podcast): Pre-season tour podcast: Interviews, previews and Liverpool 
2026-07-29 01:07:33,299 | INFO    | src.lfc      | رد شد (photos:): Training photos: Day two of pre-season camp for LFC Women
2026-07-29 01:07:33,924 | INFO    | src.lfc      | رد شد (foundation): LFC Foundation hosts football clinic for families affected b
2026-07-29 01:07:34,110 | INFO    | src.lfc      | رد شد (photos:): Photos: Cody Gakpo and Virgil van Dijk begin pre-season at A
2026-07-29 01:07:34,276 | INFO    | src.lfc      | رد شد (watch all): Watch all of Leanne Kiernan's goals for Liverpool FC Women
2026-07-29 01:07:35,383 | INFO    | src.lfc      | رد شد (women): Leanne Kiernan completes permanent move to Newcastle United
2026-07-29 01:07:36,119 | INFO    | src.lfc      | رد شد (supporters club): We Love You Liverpool: Meet Official LFC Supporters Club... 
2026-07-29 01:07:36,833 | INFO    | src.lfc      | رد شد (women): Liverpool FC Women set to compete in revamped Subway Players
2026-07-29 01:07:39,054 | WARNING | src.base     | GET https://nitter.space/FabrizioRomano/rss -> 403
2026-07-29 01:07:39,176 | WARNING | src.base     | GET https://rsshub.rssforever.com/twitter/user/FabrizioRomano -> 503
2026-07-29 01:07:39,347 | WARNING | src.base     | GET https://lightbrd.com/FabrizioRomano/rss -> 403
2026-07-29 01:07:39,892 | WARNING | src.base     | GET https://xcancel.com/FabrizioRomano/rss -> 400
2026-07-29 01:07:53,834 | INFO    | src.twitter  | آینه فعال توییتر: https://nitter.net (20 توییت، 0.5s)
2026-07-29 01:07:54,624 | INFO    | src.twitter  | توییتر: 29 حساب در 0.8s (FabrizioRomano, David_Ornstein, JamesPearceLFC, DavidLynchLFC, _pauljoyce, LFC)
2026-07-29 01:07:54,625 | INFO    | src.twitter  | رد شد (توییت کوتاه/مدیا): @JamesPearceLFC — Citi Field. Come on the Mets
2026-07-29 01:07:54,625 | INFO    | src.twitter  | رد شد (توییت کوتاه/مدیا): @JamesPearceLFC — Mighty Red making an appearance  Video
2026-07-29 01:07:54,626 | INFO    | src.twitter  | رد شد (توییت کوتاه/مدیا): @LFC — First day back for Cody and Virgil ✅  Video
2026-07-29 01:07:54,628 | INFO    | main         | جمع‌آوری شد: 7 آیتم
2026-07-29 01:07:54,629 | INFO    | main         | در این سیکل 0 خبر ارسال شد
2026-07-29 01:08:32,876 | INFO    | src.lfc      | رد شد (podcast): Pre-season tour podcast: Interviews, previews and Liverpool 
2026-07-29 01:08:33,240 | INFO    | src.lfc      | رد شد (photos:): Training photos: Day two of pre-season camp for LFC Women
2026-07-29 01:08:33,903 | INFO    | src.lfc      | رد شد (foundation): LFC Foundation hosts football clinic for families affected b
2026-07-29 01:08:34,291 | INFO    | src.lfc      | رد شد (photos:): Photos: Cody Gakpo and Virgil van Dijk begin pre-season at A
2026-07-29 01:08:34,586 | INFO    | src.lfc      | رد شد (watch all): Watch all of Leanne Kiernan's goals for Liverpool FC Women
2026-07-29 01:08:34,884 | INFO    | src.lfc      | رد شد (women): Leanne Kiernan completes permanent move to Newcastle United
2026-07-29 01:08:35,220 | INFO    | src.lfc      | رد شد (supporters club): We Love You Liverpool: Meet Official LFC Supporters Club... 
2026-07-29 01:08:35,486 | INFO    | src.lfc      | رد شد (women): Liverpool FC Women set to compete in revamped Subway Players
2026-07-29 01:08:36,238 | INFO    | src.twitter  | توییتر: 29 حساب در 0.7s (FabrizioRomano, David_Ornstein, JamesPearceLFC, DavidLynchLFC, _pauljoyce, LFC)
2026-07-29 01:08:36,239 | INFO    | src.twitter  | رد شد (توییت کوتاه/مدیا): @JamesPearceLFC — Citi Field. Come on the Mets
2026-07-29 01:08:36,239 | INFO    | src.twitter  | رد شد (توییت کوتاه/مدیا): @JamesPearceLFC — Mighty Red making an appearance  Video
2026-07-29 01:08:36,240 | INFO    | src.twitter  | رد شد (توییت کوتاه/مدیا): @LFC — First day back for Cody and Virgil ✅  Video
2026-07-29 01:08:36,242 | INFO    | main         | جمع‌آوری شد: 7 آیتم
2026-07-29 01:08:36,243 | INFO    | main         | در این سیکل 0 خبر ارسال شد
2026-07-29 01:09:33,056 | INFO    | src.lfc      | رد شد (podcast): Pre-season tour podcast: Interviews, previews and Liverpool 
2026-07-29 01:09:33,835 | INFO    | src.lfc      | رد شد (photos:): Training photos: Day two of pre-season camp for LFC Women
2026-07-29 01:09:34,398 | INFO    | src.lfc      | رد شد (foundation): LFC Foundation hosts football clinic for families affected b
2026-07-29 01:09:34,663 | INFO    | src.lfc      | رد شد (photos:): Photos: Cody Gakpo and Virgil van Dijk begin pre-season at A
2026-07-29 01:09:34,896 | INFO    | src.lfc      | رد شد (watch all): Watch all of Leanne Kiernan's goals for Liverpool FC Women
2026-07-29 01:09:35,130 | INFO    | src.lfc      | رد شد (women): Leanne Kiernan completes permanent move to Newcastle United
2026-07-29 01:09:35,393 | INFO    | src.lfc      | رد شد (supporters club): We Love You Liverpool: Meet Official LFC Supporters Club... 
2026-07-29 01:09:35,616 | INFO    | src.lfc      | رد شد (women): Liverpool FC Women set to compete in revamped Subway Players
2026-07-29 01:09:36,397 | INFO    | src.twitter  | توییتر: 29 حساب در 0.8s (FabrizioRomano, David_Ornstein, JamesPearceLFC, DavidLynchLFC, _pauljoyce, LFC)
2026-07-29 01:09:36,398 | INFO    | src.twitter  | رد شد (توییت کوتاه/مدیا): @JamesPearceLFC — Citi Field. Come on the Mets
2026-07-29 01:09:36,398 | INFO    | src.twitter  | رد شد (توییت کوتاه/مدیا): @JamesPearceLFC — Mighty Red making an appearance  Video
2026-07-29 01:09:36,399 | INFO    | src.twitter  | رد شد (توییت کوتاه/مدیا): @LFC — First day back for Cody and Virgil ✅  Video
2026-07-29 01:09:36,401 | INFO    | main         | جمع‌آوری شد: 7 آیتم
2026-07-29 01:09:36,402 | INFO    | main         | در این سیکل 0 خبر ارسال شد
2026-07-29 01:10:34,740 | INFO    | src.lfc      | رد شد (podcast): Pre-season tour podcast: Interviews, previews and Liverpool 
2026-07-29 01:10:36,123 | INFO    | src.lfc      | رد شد (photos:): Training photos: Day two of pre-season camp for LFC Women
2026-07-29 01:10:37,802 | INFO    | src.lfc      | رد شد (foundation): LFC Foundation hosts football clinic for families affected b
2026-07-29 01:10:38,592 | INFO    | src.lfc      | رد شد (photos:): Photos: Cody Gakpo and Virgil van Dijk begin pre-season at A
2026-07-29 01:10:39,436 | INFO    | src.lfc      | رد شد (watch all): Watch all of Leanne Kiernan's goals for Liverpool FC Women
2026-07-29 01:10:40,301 | INFO    | src.lfc      | رد شد (women): Leanne Kiernan completes permanent move to Newcastle United
2026-07-29 01:10:41,981 | INFO    | src.lfc      | رد شد (supporters club): We Love You Liverpool: Meet Official LFC Supporters Club... 
